,Name,Path,Size,Size_H,Rucio_Checksum,Destination_Checksum,Seal_Checksum
0,/rucio/mc16_13TeV/AOD.14795494._002873.pool.root.1,0,0B,a4a19f50,b73b0c87,
1,/rucio/mc16_13TeV/AOD.14795494._002826.pool.root.1,0,0B,2c97bdfc,931d9139,
2,/rucio/mc16_13TeV/AOD.14795494._002817.pool.root.1,0,0B,5789fb9d,93be999d,
3,/rucio/mc16_13TeV/AOD.14795494._002824.pool.root.1,0,0B,7f84beae,f20f6833,
4,/rucio/mc16_13TeV/AOD.14795494._002802.pool.root.1,0,0B,ce6308d3,c98c2f4c,
5,/rucio/mc16_13TeV/AOD.14795494._002876.pool.root.1,0,0B,b68c398d,b7b83977,
6,/rucio/mc16_13TeV/AOD.14795494._002402.pool.root.1,0,0B,b1286601,940de7dc,
7,/rucio/mc16_13TeV/AOD.14795494._002845.pool.root.1,0,0B,49cb71d2,e1d77dca,
8,/rucio/mc16_13TeV/AOD.14795494._002720.pool.root.1,0,0B,22d3db64,8e89f7e5,
9,/rucio/mc16_13TeV/AOD.14795494._002683.pool.root.1,0,0B,dd28d068,8f620589,
10,/rucio/mc16_13TeV/AOD.14795494._002359.pool.root.1,0,0B,817fcb84,38f70b04,
11,/rucio/mc16_13TeV/AOD.14795494._002691.pool.root.1,0,0B,f635398b,efc0f089,
12,/rucio/mc16_13TeV/AOD.14795494._002865.pool.root.1,0,0B,8892f7a0,e3f96c4c,
13,/rucio/mc16_13TeV/AOD.14795494._002418.pool.root.1,0,0B,9c438b69,94fa4ca5,
14,/rucio/mc16_13TeV/AOD.14795494._002713.pool.root.1,0,0B,4934b499,99123234,
15,/rucio/mc16_13TeV/AOD.14795494._002821.pool.root.1,0,0B,b267613b,a6254321,
16,/rucio/mc16_13TeV/AOD.14795494._002843.pool.root.1,0,0B,2d7ad2ad,01663a84,
17,/rucio/mc16_13TeV/AOD.14795494._002859.pool.root.1,0,0B,d982d8c1,32034438,
18,/rucio/mc16_13TeV/AOD.14795494._002706.pool.root.1,0,0B,49f53dfa,ecf52ef9,
19,/rucio/mc16_13TeV/AOD.14795494._002379.pool.root.1,0,0B,23efb513,5df56f4a,
20,/rucio/mc16_13TeV/AOD.14795494._002704.pool.root.1,0,0B,433afb24,4a3ed50f,
21,/rucio/mc16_13TeV/AOD.14795494._002703.pool.root.1,0,0B,3688cb10,d014e4c2,
22,/rucio/mc16_13TeV/AOD.14795494._002872.pool.root.1,0,0B,fb8c46ac,c21609af,
23,/rucio/mc16_13TeV/AOD.14795494._002822.pool.root.1,0,0B,f1f5a5bc,5b699b9e,
24,/rucio/mc16_13TeV/AOD.14795494._002858.pool.root.1,0,0B,353bd905,f50b4955,
25,/rucio/mc16_13TeV/AOD.14795494._002697.pool.root.1,0,0B,db52c6e3,032c57b5,
26,/rucio/mc16_13TeV/AOD.14795494._002452.pool.root.1,0,0B,1ed464da,94a57e2b,
27,/rucio/mc16_13TeV/AOD.14795494._002412.pool.root.1,0,0B,ebdf9e24,bd436ece,
28,/rucio/mc16_13TeV/AOD.14795494._002455.pool.root.1,0,0B,0583c56d,c2de3890,
29,/rucio/mc16_13TeV/AOD.14795494._002717.pool.root.1,0,0B,d687f129,08b1a1d4,
30,/rucio/mc16_13TeV/AOD.14795494._002809.pool.root.1,0,0B,79666d44,12fcbe4f,
31,/rucio/mc16_13TeV/AOD.14795494._002864.pool.root.1,0,0B,03f5a921,bd1fcd88,
32,/rucio/mc16_13TeV/AOD.14795494._002687.pool.root.1,0,0B,5a90ee77,c82074d7,
33,/rucio/mc16_13TeV/AOD.14795494._002805.pool.root.1,0,0B,da564f58,b8524f62,
34,/rucio/mc16_13TeV/AOD.14795494._002436.pool.root.1,0,0B,9e1409ad,87052f08,
35,/rucio/mc16_13TeV/AOD.14795494._001889.pool.root.1,0,0B,d4d47878,428c0204,
36,/rucio/mc16_13TeV/AOD.14795494._002694.pool.root.1,0,0B,61144b73,a791bebb,
37,/rucio/mc16_13TeV/AOD.14795494._002699.pool.root.1,0,0B,27e73d31,c9e1a0e8,
38,/rucio/mc16_13TeV/AOD.14795494._002862.pool.root.1,0,0B,36a3d8eb,3c085943,
39,/rucio/mc16_13TeV/AOD.14795494._001963.pool.root.1,0,0B,ab720a4b,15721706,
40,/rucio/mc16_13TeV/AOD.14795494._002799.pool.root.1,0,0B,2e32957d,fc837b04,
41,/rucio/mc16_13TeV/AOD.14795494._002295.pool.root.1,0,0B,c683c7f7,0e31e737,
42,/rucio/mc16_13TeV/AOD.14795494._002825.pool.root.1,0,0B,d47d64ca,fd4ad911,
43,/rucio/mc16_13TeV/AOD.14795494._002832.pool.root.1,0,0B,c170aaba,8e9a7d40,
44,/rucio/mc16_13TeV/AOD.14795494._002300.pool.root.1,0,0B,be8e5511,5752ec62,
45,/rucio/mc16_13TeV/AOD.14795494._002849.pool.root.1,0,0B,81509482,543a8530,
46,/rucio/mc16_13TeV/AOD.14795494._002680.pool.root.1,0,0B,d878819e,362170e0,
47,/rucio/mc16_13TeV/AOD.14795494._002695.pool.root.1,0,0B,f434c89c,767558fd,
48,/rucio/mc16_13TeV/AOD.14795494._002440.pool.root.1,0,0B,0d19f187,9c2d251d,
49,/rucio/mc16_13TeV/AOD.14795494._002846.pool.root.1,0,0B,6e1b4553,34c3b375,
50,/rucio/mc16_13TeV/AOD.14795494._002853.pool.root.1,0,0B,05dc2628,e89ecb59,
51,/rucio/mc16_13TeV/AOD.14795494._002857.pool.root.1,0,0B,cc11a21c,f8b11c90,
52,/rucio/mc16_13TeV/AOD.14795494._002833.pool.root.1,0,0B,f644f309,c224b6b0,
53,/rucio/mc16_13TeV/AOD.14795494._002794.pool.root.1,0,0B,9a34204b,4fc778d2,
54,/rucio/mc16_13TeV/AOD.14795494._002441.pool.root.1,0,0B,5b9b04d2,9ec6b844,
55,/rucio/mc16_13TeV/AOD.14795494._002804.pool.root.1,0,0B,78c30f84,23fe6be5,
56,/rucio/mc16_13TeV/AOD.14795494._002391.pool.root.1,0,0B,bee40fac,6e7d7b5f,
57,/rucio/mc16_13TeV/AOD.14795494._004090.pool.root.1,0,0B,067b5066,c19b65ff,
58,/rucio/mc16_13TeV/AOD.14795494._002346.pool.root.1,0,0B,f106e8a3,cd9fcede,
59,/rucio/mc16_13TeV/AOD.14795494._002334.pool.root.1,0,0B,7e441acd,ed367e54,
60,/rucio/mc16_13TeV/AOD.14795494._003105.pool.root.1,0,0B,0291e56b,17024c17,
61,/rucio/mc16_13TeV/AOD.14795494._001978.pool.root.1,0,0B,50e7303d,944928ac,
62,/rucio/mc16_13TeV/AOD.14795494._001845.pool.root.1,0,0B,2983a3f3,43b25790,
63,/rucio/mc16_13TeV/AOD.14795494._001870.pool.root.1,0,0B,1a15e518,55af7a2e,
64,/rucio/mc16_13TeV/AOD.14795494._001865.pool.root.1,0,0B,d9c5b981,b3636c0d,
65,/rucio/mc16_13TeV/AOD.14795494._001834.pool.root.1,0,0B,cb97654d,6b7b5204,
66,/rucio/mc16_13TeV/AOD.14795494._002311.pool.root.1,0,0B,ead73743,277f76f4,
67,/rucio/mc16_13TeV/AOD.14795494._001871.pool.root.1,0,0B,aec503f6,019a2f75,
68,/rucio/mc16_13TeV/AOD.14795494._001964.pool.root.1,0,0B,101d8929,6ef760de,
69,/rucio/mc16_13TeV/AOD.14795494._002935.pool.root.1,0,0B,f6a2af4d,dd6fa79e,
70,/rucio/mc16_13TeV/AOD.14795494._002411.pool.root.1,0,0B,a63b58bc,45675082,
71,/rucio/mc16_13TeV/AOD.14795494._002939.pool.root.1,0,0B,2ecd473c,aed38f9e,
72,/rucio/mc16_13TeV/AOD.14795494._005525.pool.root.1,0,0B,78656989,1a4fa67b,
73,/rucio/mc16_13TeV/AOD.14795494._002936.pool.root.1,0,0B,40cce594,6891d01a,
74,/rucio/mc16_13TeV/AOD.14795494._002889.pool.root.1,0,0B,41f18f91,b5a00fa9,
75,/rucio/mc16_13TeV/AOD.14795494._005436.pool.root.1,0,0B,c9adb797,ae906e84,
76,/rucio/mc16_13TeV/AOD.14795494._005169.pool.root.1,0,0B,922719eb,d3899eb4,
77,/rucio/mc16_13TeV/AOD.14795494._001916.pool.root.1,0,0B,9eb2f584,9f60ee30,
78,/rucio/mc16_13TeV/AOD.14795494._005460.pool.root.1,0,0B,3a5fccb9,9983e7ce,
79,/rucio/mc16_13TeV/AOD.14795494._007227.pool.root.1,0,0B,bd9f3e02,bdc152b8,
80,/rucio/mc16_13TeV/AOD.14795494._001602.pool.root.1,0,0B,d9430f3f,877cfc7d,
81,/rucio/mc16_13TeV/AOD.14795494._001824.pool.root.1,0,0B,36de57f4,8af12bb6,
82,/rucio/mc16_13TeV/AOD.14795494._004094.pool.root.1,0,0B,eecea06f,7e6cbdf0,
83,/rucio/mc16_13TeV/AOD.14795494._001922.pool.root.1,0,0B,c92742e0,0147b37b,
84,/rucio/mc16_13TeV/AOD.14795494._002307.pool.root.1,0,0B,4781defe,ff902c07,
85,/rucio/mc16_13TeV/AOD.14795494._001966.pool.root.1,0,0B,c15e04de,430563fd,
86,/rucio/mc16_13TeV/AOD.14795494._001806.pool.root.1,0,0B,d6489d0d,31969e54,
87,/rucio/mc16_13TeV/AOD.14795494._002282.pool.root.1,0,0B,b749339b,ecfbb58b,
88,/rucio/mc16_13TeV/AOD.14795494._001935.pool.root.1,0,0B,e83328e4,d8b978be,
89,/rucio/data16_13TeV/DAOD_RPVLL.22357619._000048.pool.root.1,9866740113,9.867GB,40599c17,f76277dc,40599c17
90,/rucio/data16_13TeV/DAOD_RPVLL.22357753._000212.pool.root.1,9572344002,9.572GB,d9acf49f,21d1c5f5,d9acf49f
91,/rucio/data16_13TeV/DAOD_RPVLL.22358050._000082.pool.root.1,7265073567,7.265GB,cf797ca6,665e8955,cf797ca6
92,/rucio/data16_13TeV/DAOD_RPVLL.22358320._000290.pool.root.1,10203855565,10.2GB,1987bd05,b8849b08,1987bd05
93,/rucio/data16_13TeV/DAOD_RPVLL.22358132._000111.pool.root.1,9007510832,9.008GB,8d08f95c,e50f0a38,8d08f95c
94,/rucio/data16_13TeV/DAOD_RPVLL.22357516._000072.pool.root.1,9341805973,9.342GB,092386af,eed1c33e,092386af
95,/rucio/data16_13TeV/DAOD_RPVLL.22357954._000159.pool.root.1,9132006502,9.132GB,26f99f95,175071a4,26f99f95
96,/rucio/data16_13TeV/DAOD_RPVLL.22358007._000103.pool.root.1,7380321737,7.38GB,0e42ac17,f492dc70,0e42ac17
97,/rucio/data16_13TeV/DAOD_RPVLL.22357553._000014.pool.root.1,7376120932,7.376GB,15218766,92c9a1c5,15218766
98,/rucio/data16_13TeV/DAOD_RPVLL.22357975._000113.pool.root.1,9937075084,9.937GB,b1dace18,0cfea7c6,b1dace18
99,/rucio/data16_13TeV/DAOD_RPVLL.22357753._000277.pool.root.1,8922401930,8.922GB,ee8ac72a,e1a40f7b,ee8ac72a
100,/rucio/data16_13TeV/DAOD_RPVLL.22358296._000112.pool.root.1,7320889685,7.321GB,ea1eadce,c2ca7489,ea1eadce
101,/rucio/data16_13TeV/DAOD_RPVLL.22357823._000108.pool.root.1,8341545874,8.342GB,46715ae6,365bce90,46715ae6
102,/rucio/data16_13TeV/DAOD_RPVLL.22357915._000001.pool.root.1,9218904873,9.219GB,b6c8d0cd,c50caaa7,b6c8d0cd
103,/rucio/data16_13TeV/DAOD_RPVLL.22358286._000176.pool.root.1,9475633488,9.476GB,2cc8545a,8fc4f508,2cc8545a
104,/rucio/data16_13TeV/DAOD_RPVLL.22358007._000035.pool.root.1,9381269327,9.381GB,57125fbe,c7aa22b8,57125fbe
105,/rucio/data16_13TeV/DAOD_RPVLL.22357954._000186.pool.root.1,8378963728,8.379GB,36bec15f,6240e8eb,36bec15f
106,/rucio/data16_13TeV/DAOD_RPVLL.22357753._000011.pool.root.1,7680464484,7.68GB,fa1b5f0b,5218ccb4,fa1b5f0b
107,/rucio/data16_13TeV/DAOD_RPVLL.22357932._000036.pool.root.1,7403614574,7.404GB,5aff1020,dbdd85a5,5aff1020
108,/rucio/data16_13TeV/DAOD_RPVLL.22357495._000123.pool.root.1,8274269906,8.274GB,bd7bdb5b,61762623,bd7bdb5b
109,/rucio/data16_13TeV/DAOD_RPVLL.22358007._000094.pool.root.1,8374434714,8.374GB,469c876b,b962c069,469c876b
110,/rucio/data16_13TeV/DAOD_RPVLL.22358007._000018.pool.root.1,7781326774,7.781GB,eed155f8,0a313573,eed155f8
111,/rucio/data16_13TeV/DAOD_RPVLL.22358296._000131.pool.root.1,9887783815,9.888GB,eb95d1ea,dfa534cd,eb95d1ea
112,/rucio/data16_13TeV/DAOD_RPVLL.22357893._000010.pool.root.1,11023421980,11.02GB,2f9b5fde,13aef97d,2f9b5fde
113,/rucio/data16_13TeV/DAOD_RPVLL.22357873._000015.pool.root.1,6919640169,6.92GB,2dc359b9,a01261e5,2dc359b9
114,/rucio/data16_13TeV/DAOD_RPVLL.22357404._000017.pool.root.1,9575756943,9.576GB,817949f8,1d4b0bc4,817949f8
115,/rucio/data16_13TeV/DAOD_RPVLL.22357537._000078.pool.root.1,9344861484,9.345GB,c2236ccb,fcd821a8,c2236ccb
116,/rucio/data16_13TeV/DAOD_RPVLL.22357954._000105.pool.root.1,10375723983,10.38GB,ae8209de,ab994cbf,ae8209de
117,/rucio/data16_hip8TeV/AOD.18219773._002435.pool.root.1,10567194909,10.57GB,23fc01b5,ca5dcb75,23fc01b5
118,/rucio/data16_13TeV/DAOD_RPVLL.22357823._000166.pool.root.1,8782711197,8.783GB,e2667fa7,ce3cea1f,e2667fa7
119,/rucio/data16_13TeV/DAOD_RPVLL.22358050._000322.pool.root.1,9463981489,9.464GB,32d01e86,835a6328,32d01e86
120,/rucio/data16_13TeV/DAOD_RPVLL.22358348._000052.pool.root.1,0,0B,c1b94032,4fb1b3f4,
121,/rucio/data16_13TeV/DAOD_RPVLL.22357987._000227.pool.root.1,9132780253,9.133GB,d6eb0169,df2a9991,d6eb0169
122,/rucio/data16_13TeV/DAOD_RPVLL.22358007._000084.pool.root.1,9669729407,9.67GB,b23f2951,c15ea311,b23f2951
123,/rucio/data16_13TeV/DAOD_RPVLL.22357954._000006.pool.root.1,11573781138,11.57GB,10f806bb,d2260863,10f806bb
124,/rucio/data16_13TeV/DAOD_RPVLL.22357270._000011.pool.root.1,8261587499,8.262GB,f9cd989d,276d7350,f9cd989d
125,/rucio/data16_13TeV/DAOD_RPVLL.22357798._000095.pool.root.1,9885984393,9.886GB,749cb72d,97fc3c7a,749cb72d
126,/rucio/data16_13TeV/DAOD_RPVLL.22357803._000153.pool.root.1,10310569311,10.31GB,b75af34e,988c8669,b75af34e
127,/rucio/data16_13TeV/DAOD_RPVLL.22357954._000011.pool.root.1,7398687121,7.399GB,3b4e50cc,a18fcaec,3b4e50cc
128,/rucio/data16_13TeV/DAOD_RPVLL.22358309._000142.pool.root.1,9272109599,9.272GB,3203b765,3fb4ea02,3203b765
129,/rucio/data16_13TeV/DAOD_RPVLL.22357964._000054.pool.root.1,9912342736,9.912GB,625b334a,e508d2d9,625b334a
130,/rucio/data16_13TeV/DAOD_RPVLL.22357652._000043.pool.root.1,10072377323,10.07GB,704ac8d8,4c40aaa6,704ac8d8
131,/rucio/data16_13TeV/DAOD_RPVLL.22357658._000160.pool.root.1,9240094511,9.24GB,a0c26e43,673e4163,a0c26e43
132,/rucio/data16_hip8TeV/AOD.18205937._000531.pool.root.1,250659739,250.7MB,52f2ab39,6fd2bd73,52f2ab39
133,/rucio/data16_13TeV/DAOD_RPVLL.22357619._000202.pool.root.1,8200546723,8.201GB,f9d21925,04c3f7cc,f9d21925
134,/rucio/data16_13TeV/DAOD_RPVLL.22357619._000008.pool.root.1,10521246679,10.52GB,c3f131e5,81fe1e89,c3f131e5
135,/rucio/data16_13TeV/DAOD_RPVLL.22358160._000288.pool.root.1,8174944920,8.175GB,7b884127,f42d2a2f,7b884127
136,/rucio/data16_13TeV/DAOD_RPVLL.22357975._000233.pool.root.1,8221755100,8.222GB,b2aa2ef7,295911e6,b2aa2ef7
137,/rucio/data16_13TeV/DAOD_RPVLL.22357847._000167.pool.root.1,10123861894,10.12GB,4247bf1e,6c351ee8,4247bf1e
138,/rucio/data16_13TeV/DAOD_RPVLL.22357345._000005.pool.root.1,10961273814,10.96GB,a6506cd0,57a5a298,a6506cd0
139,/rucio/data16_13TeV/DAOD_RPVLL.22357954._000128.pool.root.1,9755153605,9.755GB,94b0cf5e,115d6257,94b0cf5e
140,/rucio/data16_13TeV/DAOD_RPVLL.22358286._000046.pool.root.1,7723967119,7.724GB,2ba11098,5ee6c587,2ba11098
141,/rucio/data16_13TeV/DAOD_RPVLL.22358176._000106.pool.root.1,7250835150,7.251GB,10e2db60,1cf66a64,10e2db60
142,/rucio/data16_13TeV/DAOD_RPVLL.22357753._000307.pool.root.1,9102874468,9.103GB,71992e83,8876f1f6,71992e83
143,/rucio/data16_hip8TeV/AOD.18205937._001145.pool.root.1,9487720545,9.488GB,0ebb9420,5a1809cc,0ebb9420
144,/rucio/data16_13TeV/DAOD_RPVLL.22358007._000088.pool.root.1,9313330355,9.313GB,1ca22d3f,ccdbda44,1ca22d3f
145,/rucio/data16_13TeV/DAOD_RPVLL.22357858._000102.pool.root.1,9877834526,9.878GB,34427300,a84e1a92,34427300
146,/rucio/data16_13TeV/DAOD_RPVLL.22358335._000014.pool.root.1,8300667592,8.301GB,51893505,31b3f338,51893505
147,/rucio/data16_13TeV/DAOD_RPVLL.22357954._000432.pool.root.1,4004502735,4.005GB,4760707f,68dc4d23,4760707f
148,/rucio/data16_13TeV/DAOD_RPVLL.22357847._000045.pool.root.1,7243579421,7.244GB,6c0da948,f8466b01,6c0da948
149,/rucio/data16_13TeV/DAOD_RPVLL.22358007._000002.pool.root.1,10791800485,10.79GB,e821bd40,ce827ffc,e821bd40
150,/rucio/data16_hip8TeV/AOD.18205937._001038.pool.root.1,9709439525,9.709GB,702d19f6,35392ce5,702d19f6
151,/rucio/data16_13TeV/DAOD_RPVLL.22358019._000204.pool.root.1,9628055485,9.628GB,5353fd2e,cf37edcb,5353fd2e
152,/rucio/data16_13TeV/DAOD_RPVLL.22357823._000172.pool.root.1,8743913673,8.744GB,d601aceb,07c065d5,d601aceb
153,/rucio/data16_hip8TeV/AOD.18219773._002656.pool.root.1,10573892448,10.57GB,c2b125b7,da90dedf,c2b125b7
154,/rucio/data16_13TeV/DAOD_RPVLL.22357733._000149.pool.root.1,9656547265,9.657GB,3bba729d,3d24387c,3bba729d
155,/rucio/data16_13TeV/DAOD_RPVLL.22357922._000115.pool.root.1,9295925803,9.296GB,4dea3ea6,a79e94de,4dea3ea6
156,/rucio/data16_13TeV/DAOD_RPVLL.22357318._000031.pool.root.1,9418968998,9.419GB,07e38f73,4b0c7dc1,07e38f73
157,/rucio/data16_13TeV/DAOD_RPVLL.22358286._000012.pool.root.1,8258866976,8.259GB,9ce880ae,c1c520ea,9ce880ae
158,/rucio/data16_13TeV/DAOD_RPVLL.22358286._000033.pool.root.1,7962232028,7.962GB,7c91a0ad,b3466ea4,7c91a0ad
159,/rucio/data16_13TeV/DAOD_RPVLL.22358309._000068.pool.root.1,7001485161,7.001GB,536cb219,0790a0eb,536cb219
160,/rucio/data16_13TeV/DAOD_RPVLL.22357431._000068.pool.root.1,9795551851,9.796GB,79d41d8f,56fa6649,79d41d8f
161,/rucio/data16_13TeV/DAOD_RPVLL.22357641._000053.pool.root.1,9855002949,9.855GB,7995788f,1841afc1,7995788f
162,/rucio/data16_13TeV/DAOD_RPVLL.22358320._000011.pool.root.1,8222865088,8.223GB,af1ff243,4209f928,af1ff243
163,/rucio/data16_13TeV/DAOD_RPVLL.22357679._000008.pool.root.1,10591591476,10.59GB,d1ca0d78,0a315abe,d1ca0d78
164,/rucio/data16_13TeV/DAOD_RPVLL.22358335._000214.pool.root.1,8725303128,8.725GB,7a96667a,ade0eef8,7a96667a
165,/rucio/data16_13TeV/DAOD_RPVLL.22357975._000221.pool.root.1,10027031312,10.03GB,ed158436,c53d19f4,ed158436
166,/rucio/data16_hip8TeV/AOD.18205937._001063.pool.root.1,9777386601,9.777GB,ae065bb9,b3c896ef,ae065bb9
167,/rucio/data16_13TeV/DAOD_RPVLL.22358007._000021.pool.root.1,7574030426,7.574GB,e7ff9448,0a07bb84,e7ff9448
168,/rucio/data16_13TeV/DAOD_RPVLL.22357619._000281.pool.root.1,8966377915,8.966GB,c6a71271,d61b435d,c6a71271
169,/rucio/data16_13TeV/DAOD_RPVLL.22357954._000135.pool.root.1,9796639871,9.797GB,5390dad7,b85eee5d,5390dad7
170,/rucio/data16_hip8TeV/AOD.18205937._001092.pool.root.1,9451865769,9.452GB,5e604eb9,a6c1605f,5e604eb9
171,/rucio/data16_hip8TeV/AOD.18219773._002296.pool.root.1,7261550385,7.262GB,bc395c27,7e827973,bc395c27
172,/rucio/data16_hip8TeV/AOD.18205937._000094.pool.root.1,8577630332,8.578GB,506dee2d,43369639,506dee2d
173,/rucio/data16_13TeV/DAOD_RPVLL.22357490._000080.pool.root.1,8658243143,8.658GB,0c7ffb1f,df41659f,0c7ffb1f
174,/rucio/data16_13TeV/DAOD_RPVLL.22357954._000023.pool.root.1,7830698781,7.831GB,a65f80c3,8646e5b4,a65f80c3
175,/rucio/data16_hip8TeV/AOD.18205937._000525.pool.root.1,8128280079,8.128GB,4c55eea3,a122df9f,4c55eea3
176,/rucio/data16_13TeV/DAOD_RPVLL.22358007._000083.pool.root.1,8702584183,8.703GB,f3219bee,d1eba751,f3219bee
177,/rucio/data16_13TeV/DAOD_RPVLL.22357823._000151.pool.root.1,10091931548,10.09GB,173ae43c,b81369c6,173ae43c
178,/rucio/data16_13TeV/DAOD_RPVLL.22357490._000176.pool.root.1,9021675466,9.022GB,e8da1e49,3f90fe8a,e8da1e49
179,/rucio/data16_13TeV/DAOD_RPVLL.22357753._000039.pool.root.1,7743251612,7.743GB,bcb47547,810721e3,bcb47547
180,/rucio/data16_13TeV/DAOD_RPVLL.22357954._000075.pool.root.1,7420207602,7.42GB,d306cb2b,9336cf1d,d306cb2b
181,/rucio/data16_13TeV/DAOD_RPVLL.22358238._000158.pool.root.1,8568239118,8.568GB,a5a5114c,6a0756bd,a5a5114c
182,/rucio/data16_13TeV/DAOD_RPVLL.22357695._000166.pool.root.1,9574046523,9.574GB,1d3c1c33,1075f6c7,1d3c1c33
183,/rucio/data16_hip8TeV/AOD.18205937._000881.pool.root.1,10201835047,10.2GB,88d59976,10ffd35f,88d59976
184,/rucio/data16_13TeV/DAOD_RPVLL.22357954._000171.pool.root.1,8890037011,8.89GB,abb6b18c,bf0cff72,abb6b18c
185,/rucio/data16_hip8TeV/AOD.18205937._000205.pool.root.1,5588048183,5.588GB,023cc319,c584f5b8,023cc319
186,/rucio/data16_13TeV/DAOD_RPVLL.22358176._000420.pool.root.1,9312415233,9.312GB,76ba27e0,acfe0e64,76ba27e0
187,/rucio/data16_13TeV/DAOD_RPVLL.22357679._000004.pool.root.1,9953669858,9.954GB,9a617459,57692984,9a617459
188,/rucio/data16_13TeV/DAOD_RPVLL.22357823._000021.pool.root.1,7062242699,7.062GB,95148c00,e179f10d,95148c00
189,/rucio/data16_13TeV/DAOD_RPVLL.22357679._000033.pool.root.1,10271309985,10.27GB,87888dfd,292305e7,87888dfd
190,/rucio/data16_13TeV/DAOD_RPVLL.22358206._000066.pool.root.1,8166788032,8.167GB,9f356921,d439f956,9f356921
191,/rucio/data16_13TeV/DAOD_RPVLL.22357521._000113.pool.root.1,8576313363,8.576GB,d6f3d138,0f3ed587,d6f3d138
192,/rucio/data16_13TeV/DAOD_RPVLL.22357964._000077.pool.root.1,8598550087,8.599GB,43f3937e,4ff137c3,43f3937e
193,/rucio/data16_13TeV/DAOD_RPVLL.22358248._000076.pool.root.1,8374501327,8.375GB,67085843,5f406e5f,67085843
194,/rucio/data16_13TeV/DAOD_RPVLL.22358228._000061.pool.root.1,7587061521,7.587GB,580aa249,039b6747,580aa249
195,/rucio/data16_13TeV/DAOD_RPVLL.22357975._000002.pool.root.1,9955217454,9.955GB,19441cd5,54dee433,19441cd5
196,/rucio/data16_13TeV/DAOD_RPVLL.22357404._000049.pool.root.1,9065789394,9.066GB,cc888bd9,8da99e6a,cc888bd9
197,/rucio/data16_13TeV/DAOD_RPVLL.22357543._000104.pool.root.1,9198208603,9.198GB,d4e56a08,b05be163,d4e56a08
198,/rucio/data16_hip8TeV/AOD.18205937._000249.pool.root.1,8196416736,8.196GB,1b0e060b,9a5af974,1b0e060b
199,/rucio/data16_13TeV/DAOD_RPVLL.22357998._000138.pool.root.1,7031841026,7.032GB,a3ce4cd7,59db99c7,a3ce4cd7
200,/rucio/data16_13TeV/DAOD_RPVLL.22358206._000343.pool.root.1,8932044799,8.932GB,4885d25b,4a5c7574,4885d25b
201,/rucio/data16_13TeV/DAOD_RPVLL.22357847._000041.pool.root.1,7142819703,7.143GB,18065cb3,852d205c,18065cb3
